,X,Y
0,0.16849070340629757,4.39892897437334
1,0.12022064475019689,4.719099322223259
2,0.10657706692258162,4.03261207885283
3,0.07232762921615599,4.308702445540175
4,0.05071409340507482,4.070787120884339
5,0.8577720718272467,6.55626871021844
6,0.35817594046602563,4.865611096649287
7,0.6616907153516353,6.013888795899081
8,0.06293807422461029,4.209283153959575
9,0.2619921260503354,5.011006901002313
10,0.5194383410926088,5.6763015229920075
11,0.906713090113932,6.688683495993553
12,0.18417411586255095,4.7480581617701745
13,0.66634532159958,5.956393070981881
14,0.17451313539944435,4.252528334111734
15,0.28355396676515876,4.914834525219136
16,0.9752323190914564,6.284679077174485
17,0.5069213543796698,5.483167874434113
18,0.44684916253177986,5.386526979171048
19,0.5993203675966665,6.180460370466245
20,0.7268010427286934,6.26994483874107
21,0.609374673046904,5.973991926462593
22,0.46959683022949095,5.303317104032661
23,0.07642902291158338,4.07316397438217
24,0.5329848294842804,5.820733514045972
25,0.6952109159142116,6.025882846199101
26,0.7638155890207705,5.981372646034189
27,0.1704901416801824,4.5153432270406535
28,0.6762830374126683,6.001983572389164
29,0.9604056341515006,6.75615857519104
30,0.9470353203650601,7.222475181841089
31,0.45031218896458347,5.268599225361416
32,0.2965263835049896,5.107310260836527
33,0.8856525565439588,6.783079881717783
34,0.2036008884948528,4.473724249399022
35,0.8357579938385945,6.381727172856762
36,0.595551245335772,5.700736837833157
37,0.8662172828812921,6.910490906498141
38,0.43857359792273776,5.3367328715347515
39,0.239616118515259,4.7639223209418065
40,0.7796628724403067,6.377352666202128
41,0.9399087497095685,6.925245394106419
42,0.9170660429665365,6.29616920453292
43,0.41698572365742104,5.57517571520725
44,0.009521569880210357,4.127313700954708
45,0.45252754263113537,5.310379507892724
46,0.9771827757970561,7.19049053538616
47,0.6474466488464699,5.7796214795694185
48,0.4246628093229581,5.314651381156334
49,0.7087623765041791,6.103793910785915
50,0.9152369090582977,6.808419774682086
51,0.10130091130221175,4.086743084620312
52,0.8634451750989326,6.69214824559287
53,0.6986340247787691,5.996642896220427
54,0.7851390647479961,6.493270551050873
55,0.43843743029266613,5.572660360397575
56,0.9815388954791999,6.928970574709939
57,0.19088739646705677,4.60811198852511
58,0.18858352494345476,4.426025710999452
59,0.5615655579117464,5.645974945487895
60,0.8170522760963037,6.513256700676226
61,0.4235873690807822,5.079016515601018
62,0.5202081700629986,5.754358025881633
63,0.4654725075401501,5.724927542766898
64,0.13904835916305192,4.591604915336216
65,0.03825176486430226,4.374101812424565
66,0.42563455039377196,5.440317567929521
67,0.7979208320609058,6.095912075461683
68,0.18164808050829762,4.694948153359562
69,0.9764695495300488,6.813190583295634
70,0.7636539614202811,6.286098381793487
71,0.2980809301386912,5.023216739740487
72,0.46328571763183013,5.496553007391726
73,0.8790674252071512,6.359753490425176
74,0.8297241115462364,6.497223410303293
75,0.5419692315385033,5.910743969661755
76,0.5147922723496757,5.568967349655934
77,0.3034396286767195,4.976116708928382
78,0.02739266533204565,4.121303610435001
79,0.06025758384756863,4.436985516392101
80,0.44406257074334743,5.007683449710701
81,0.0003299175334071647,3.8528077158909433
82,0.2738056330861395,4.729496122111447
83,0.4304345347952655,5.538930575895796
84,0.5182188237461831,5.737524818883719
85,0.1473965626540279,4.573954702281365
86,0.8573098778635322,6.629737740742688
87,0.9637157755924225,7.352578496217937
88,0.28230646381467817,4.881972530265554
89,0.09497772388084713,4.335333223425356
90,0.35347840976732814,4.814757784271337
91,0.7129147195959069,6.300560198496813
92,0.09799901062330596,4.509338457363826
93,0.5668186277198493,5.531425773280163
94,0.5556591457240134,5.697849570522669
95,0.1711315574510318,4.642566184309361
96,0.46849351805567196,5.582038985358879
97,0.2610830007807581,4.792242843376713
98,0.45905765913709784,5.249009555843972
99,0.14096238639169778,4.361459994243404
100,0.9803699976491255,7.394487699582189
101,0.15838579360139537,4.66270375075074
102,0.6764319039448456,6.124663062168099
103,0.3893559542221432,5.213887292024659
104,0.1855795772648351,4.1830756396394415
105,0.6229288125697787,5.835790966871966
106,0.8956015017488765,6.954272362982756
107,0.0641708521095039,4.05450519013546
108,0.972175930650372,7.18088749913715
109,0.5688942127747945,6.195567986909448
110,0.5617042048965716,5.343581651784629
111,0.5161659353076596,5.230622772673755
112,0.34697272132910395,4.9155743161349745
113,0.5527065630946449,5.974267418767617
114,0.3371312045579917,4.924879862997544
115,0.6000428314758313,5.640345073653414
116,0.8476838204986231,6.528257193898558
117,0.28218117994623826,4.906147941740808
118,0.7259656562645134,6.387757445473585
119,0.7188636539237493,5.995684299696094
120,0.9063822780647228,6.667490118000231
121,0.7767492228772074,6.3054968186330465
122,0.9851921949440117,7.035845715049247
123,0.1940282577688519,4.115634227371306
124,0.2519256846398489,4.7969760089842355
125,0.3747646424925175,4.791240721012991
126,0.7064750453269089,6.185804503232888
127,0.986738499843288,6.665241476174117
128,0.8847772598197556,7.000651158090098
129,0.17698965393646737,4.065520087894104
130,0.5040943417177083,5.663366763203779
131,0.3688533716339494,5.091543254663199
132,0.4923568715125739,5.42323354012372
133,0.40222495986295326,5.4323995901767095
134,0.00808537937869358,4.308919747947133
135,0.34956196698245834,5.031389378906305
136,0.5219555786452607,5.493389392238829
137,0.8342234854105413,6.546323277587821
138,0.9231459078407005,6.766228741042423
139,0.643294519291762,5.813556193184872
140,0.5829659333392292,5.518289408002701
141,0.7737073394464011,6.695487786923943
142,0.6011748334440552,5.9476186047223445
143,0.6430182498975364,6.095309649733672
144,0.3861951261458316,4.844838175144589
145,0.2573057798977604,5.0750889981514264
146,0.35040844381866887,5.106335264758335
147,0.5539658428320484,5.211194134626406
148,0.7000849620460718,6.1551048822760785
149,0.4429916255404476,5.344948822951154
150,0.46671063276564595,5.743385006132952
151,0.3818058562626192,5.373411013287977
152,0.35402465373739556,4.763716531110337
153,0.9352538464419681,6.860860239226272
154,0.025605831449502348,3.631933525890512
155,0.5595907616281721,5.765768133041934
156,0.4835849911113693,5.446307362963748
157,0.44954492030582116,5.690728660693123
158,0.46509578919668126,5.58734836576825
159,0.3714894513666799,5.168084057629307
160,0.6483600874233555,5.414562936037271
161,0.5275851969476891,5.485417767796393
162,0.06473791421918029,4.242447511249474
163,0.2238119336013048,4.630597449111498
164,0.3357256446857563,4.807969748095336
165,0.6763968342279676,6.319603734489204
166,0.41306279837361626,5.3165318929563945
167,0.2412700188388831,4.663205337694264
168,0.37573617971887885,5.173549139202359
169,0.7964401266388179,6.244165275847065
170,0.23012043565883578,4.67685091968302
171,0.8307077140936787,6.607148131250575
172,0.49820225649574257,5.46511888600179
173,0.17396156395675266,4.2799918058278985
174,0.6737069202883021,6.539314903437708
175,0.29282545343957567,5.158005494490719
176,0.4048024718523967,4.8679976193893015
177,0.20412826618614488,4.365059625525591
178,0.49841861919540953,5.430131234917494
179,0.5557632292793954,5.704346575050966
180,0.24304259241834236,4.339336723027371
181,0.312608298985135,5.044966881611484
182,0.07302574718827182,3.712222005483824
183,0.3933622726131434,4.834267824095837
184,0.31207753899135426,5.191126206821132
185,0.24081257668325784,4.699820802220852
186,0.4847040193486598,5.458976140810888
187,0.4668301567697809,5.2147108046701955
188,0.09875011793309751,4.619859256373897
189,0.3851436855649447,5.434794908490594
190,0.21743885273545172,4.587895103298841
191,0.23297210738832297,4.597806530767136
192,0.01864130057315938,4.18779479228839
193,0.01707425687950348,4.0515899056452
194,0.8459339949468385,6.519329579572266
195,0.11626983215258524,4.211780695728595
196,0.006961594917186731,3.8866586465033413
197,0.8202122707150372,6.596467764425927
198,0.6139545798385836,5.916766562355152
199,0.7601493645687729,6.736043131119926
200,0.49161976685679454,5.2840254522379935
201,0.4619367378301372,5.014662469238487
202,0.18577427652624823,4.536936720951459
203,0.06805382666766635,4.132296383071482
204,0.9796020575954043,6.839574313381004
205,0.8358473158131106,6.450640994758674
206,9.242144552590315e-05,3.8676852373900834
207,0.4604728021843201,5.252286407295864
208,0.8553026854876421,6.619662043166025
209,0.6646929049715619,5.778168076915783
210,0.6890981214912377,5.782467976038166
211,0.22673211889000866,4.327024019032335
212,0.48308697665251277,5.527527728867338
213,0.3928832320985268,5.546930960848638
214,0.5990517635519403,5.5603092998813475
215,0.9704359331264115,6.929588151483993
216,0.744912200738529,6.277566030466845
217,0.27109930367791313,4.9352462148752005
218,0.10941425328589094,4.384118581001951
219,0.8247804476904522,6.331225083902466
220,0.9800001710617312,6.68091594632001
221,0.41472879831130494,5.288073348765137
222,0.2477781170434057,4.676381317818578
223,0.38024788667940024,4.907892712814294
224,0.3628695284720128,5.499711109270909
225,0.4328922731721204,5.393903862579686
226,0.25924150177550065,4.858470995744121
227,0.3151522272131567,4.917030575236534
228,0.39514495962606166,5.1614596527274115
229,0.5832230923063351,5.812782440567464
230,0.8554058479249572,6.999470348076781
231,0.8172098185223525,6.765211654597447
232,0.02483423277999397,4.060368754413346
233,0.9715934096691148,6.9829462376305
234,0.9039505855428646,6.698434776298866
235,0.2572719178338646,4.636377773115644
236,0.5646983570598253,5.683898379143582
237,0.6088887469130253,6.122444623575157
238,0.6803936065715722,5.645329053528166
239,0.19050071975455884,4.647006908865082
240,0.8862847133339358,6.876586012057585
241,0.3862886129863925,5.085030506088071
242,0.9486111090640678,6.969800093992636
243,0.5018585676359197,5.412585995020938
244,0.9838497523019525,6.810600879579047
245,0.9659636195477977,7.175662994974482
246,0.31418881611389093,4.91201219278368
247,0.3719955477880935,4.9449286431022355
248,0.1711147711102322,4.62251789056738
249,0.5424451113020331,5.38190676950108
250,0.6231497886159015,5.9390091302491
251,0.5045879407102412,5.114498933661794
252,0.21200415735323586,4.456368369265788
253,0.2814031844193139,4.994344561246958
254,0.3773887876637573,5.364160773455227
255,0.062192070987617476,4.221044224292963
256,0.38469439321475263,5.382309376664586
257,0.4470938674040923,5.774584142164966
258,0.32260742461159153,5.118971108556048
259,0.1721585416768674,4.84702580089663
260,0.7167141078064496,6.396717779370609
261,0.28583783456223966,5.032025404666787
262,0.42826065691778104,5.440657370735236
263,0.9012361504230143,6.358587719439552
264,0.32126400188340465,5.126025677158218
265,0.15764223473145944,4.760457923392067
266,0.6002305058424674,5.785380186786123
267,0.8085461136375208,6.531260486336146
268,0.2269934519060628,4.851935408926899
269,0.25402373130436173,4.668554220251187
270,0.5737904454207531,5.6653949173081655
271,0.563485032855755,5.834466605923721
272,0.8614904219119889,6.5786618440208855
273,0.9254699022882316,6.720159130911763
274,0.18421437797945361,4.414338582982444
275,0.09013588686260754,4.273652089156568
276,0.44179969306575817,5.343266308266928
277,0.12567580408749968,4.634783542342152
278,0.8925147682224315,6.60259331659387
279,0.18220865148115095,4.542248260680765
280,0.8582834137980369,6.323827055104049
281,0.27953865951186696,4.796146508885002
282,0.8045506657209343,6.310157833280311
283,0.40717191432709876,5.397875147168413
284,0.24043937356403344,4.85395003560713
285,0.40165884292702936,5.107410501091949
286,0.09323888809333236,4.919933712933183
287,0.17519848794807413,4.589507115973446
288,0.5626157558459982,5.28748547426375
289,0.12327700948949205,3.9266062063913045
290,0.0123245625814411,3.7894486657232633
291,0.2480937501270184,4.782795923217625
292,0.3267948312829061,4.729846796827915
293,0.07275651365853353,4.038118154321239
294,0.4994957317893328,5.596162929641548
295,0.47229855846213886,5.173231179828804
296,0.4449367583337819,5.726947531388885
297,0.5274406124982711,5.652009649744461
298,0.2142347031009273,4.8748546890103786
299,0.40314289003716364,5.123863456638833
300,0.47288202235665167,5.7227258619074695
301,0.546258134793464,5.763238138894092
302,0.1962818279923575,4.584317846690131
303,0.5654003428615272,5.706331183389758
304,0.6937376972695455,5.954507727537683
305,0.7934211619383899,6.267868383546706
306,0.5808960698980679,5.64196571669909
307,0.5742147472667246,5.724919783405755
308,0.639476495157517,6.12954584640809
309,0.7793024730207576,6.796515044994563
310,0.9593714733313624,6.745688757559173
311,0.34160226189554455,4.734251022707535
312,0.8011558115056658,6.264569852496323
